id,subject,unit,term,range,question,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,answer,explanation,tags,difficulty,enabled
leap_ja_1318,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: superstition,迷信,（商品の）発送,①工芸（品） ②（職人の）技術 ③船，乗り物,①言語を操る力 ②命令 ③～を集める ④～を見渡せる,①（to do）思い切って～する ②（do）思い切って～する,①結果 ②（of －） 重要性,～にもかかわらず,①努力，試み ②～を（懸命に）努力する，試みる,1,superstition は「迷信」という意味で使われます。 語源メモ: super- 「～を超えて」+ st? 「立つ」。,経済,4,true
leap_ja_1319,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: storage,貯蔵，保管〈不可算〉,（主に〈英〉）～を取って来る,①雑誌，専門誌 ②（公的な）日誌，日記,例,（be － to do）嫌がらずに～する,①過程 ②～を加工する，処理する,～と断定する，～を主張する,①～を製造する ②製造，製品,1,storage は「貯蔵，保管〈不可算〉」という意味で使われます。,IT,4,true
leap_ja_1320,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: shelter,①避難（所） ②住居,①～を分配する，配る ②（be －d）分布している,①天国 ②（the －s）空,語り，物語,①悲鳴を上げる ②悲鳴,①（to ～）（～に）訴える ②行楽地 ③手段,①～に逆らう ②～を拒む,①～を産出する ②（to ～）（～に）屈する ③産出量,1,shelter は「①避難（所） ②住居」という意味で使われます。 語源メモ: scield（盾）＋truma（部隊）。,環境,4,true
leap_ja_1321,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: garment,衣類,像,葬式,①（本，劇，映画の中の）会話 ②対談，対話,①（人）をなだめる ②（痛みなど）をやわらげる,①方法 ②秘けつ ③（数学，化学などの）式，公式,①～を非難する ②～に（刑の）宣告をする ③ ～を強いる,①～を複製する ②複製品 ③複製の,1,garment は「衣類」という意味で使われます。 語源メモ: garnir（衣服を着せる；よろいを付けさせる）＋-ment（こと）。,環境,4,true
leap_ja_1322,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: cabinet,①戸棚 ②（the C－）内閣,彫刻,①魂 ②（慣用句あるいは否定文で）人,語法,～を誘惑する,手続き，手順,①～と矛盾する ②～に反論する,①～を組み立てる ②集まる,1,cabinet は「①戸棚 ②（the C－）内閣」という意味で使われます。 語源メモ: cabin（山小屋）＋-et（指小辞）。,環境,4,true
leap_ja_1323,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: recipe,①レシピ，調理法 ②秘訣，原因,～を彫る，刻む,神父，僧侶，牧師，聖職者,①訛 ②アクセント,～を叱る,①並外れた ②臨時の（会議など） ③特命の（大使など）,～を引き合いに出す，引用する,①～を（型に入れて）作る ②（人格，意見など）を形成する,1,recipe は「①レシピ，調理法 ②秘訣，原因」という意味で使われます。 語源メモ: re「後ろへ」cip「つかみ取る」。,経済,4,true
leap_ja_1324,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: brochure,パンフレット,①（俗説という意味での）神話 ②（古代の）神話,①（主に宗教上の）信仰 ②信頼,①気性 ②平静（な気分）,～を圧迫する，虐げる,絶対的な,①（例で）～を説明する，例証する ②～に挿絵を入れる，～を図解する,①～を作り出す ②硬貨,1,brochure は「パンフレット」という意味で使われます。,環境,4,true
leap_ja_1325,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: shipping,（商品の）発送,①工芸（品） ②（職人の）技術 ③船，乗り物,神聖な,愛情,①（to do）～すると脅す ②～を脅かす ③～のおそれがある,圧倒的な,①（考えなど）をはっきり述べる ②考えを明確に表現できる,①〈米〉医師 ②〈英〉内科医,1,shipping は「（商品の）発送」という意味で使われます。,経済,4,true
leap_ja_1326,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: fetch,（主に〈英〉）～を取って来る,①雑誌，専門誌 ②（公的な）日誌，日記,神の,情熱，熱意,①～を喜ばせる ②（大）喜び,①完全に ②全部で,①提唱者，支持者 ②～を主張する，支持する,獣医,1,fetch は「（主に〈英〉）～を取って来る」という意味で使われます。 語源メモ: fatjana（取ってくる）→ped-（歩く）。,環境,4,true
leap_ja_1327,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: distribute,①～を分配する，配る ②（be －d）分布している,①天国 ②（the －s）空,①文脈 ②状況,情熱,～を（とても）驚かせる,すべての,飛躍的進歩，大発見,治療（法）,1,distribute は「①～を分配する，配る ②（be －d）分布している」という意味で使われます。 語源メモ: dis(個々に)とtribuere(与える)。,IT,4,true
leap_ja_1328,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: statue,像,葬式,①単数の ②（褒めて）比類なき ③奇妙な,①激怒 ②（戦争，病気が）激しく続く，猛威をふるう,～を嘆く，悼む,すさまじい,進化,注射,1,statue は「像」という意味で使われます。,経済,4,true
leap_ja_1329,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: sculpture,彫刻,①魂 ②（慣用句あるいは否定文で）人,①言語を操る力 ②命令 ③～を集める ④～を見渡せる,悲しみ,（人，物が）～を怒らせる，～の気分を害する,①（数量やサイズを強調して）とてつもない～の ②まったくの,革新,（1回分の）服用量,1,sculpture は「彫刻」という意味で使われます。 語源メモ: sculpo（刻む）＋-tura（行為）。,環境,4,true
leap_ja_1330,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: carve,～を彫る，刻む,神父，僧侶，牧師，聖職者,例,信じられない,～を憂うつにさせる，落ち込ませる,①部分的な ②不公平な ③（to ～）（～が）大好きで,①探査機 ②～を調査する,衛生,1,carve は「～を彫る，刻む」という意味で使われます。 語源メモ: gerbh-（刻む）。,IT,4,true
leap_ja_1331,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: myth,①（俗説という意味での）神話 ②（古代の）神話,①（主に宗教上の）信仰 ②信頼,語り，物語,①くすくす笑う ②くすくす笑うこと,①～を犠牲にする ②犠牲,①かろうじて ②ほとんど～ない,①流体 ②流動的な，なめらかな,細菌，ばい菌〈可算〉,1,myth は「①（俗説という意味での）神話 ②（古代の）神話」という意味で使われます。 語源メモ: muthos（神話；伝説；物語）。,環境,4,true
leap_ja_1332,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: craft,①工芸（品） ②（職人の）技術 ③船，乗り物,神聖な,①（本，劇，映画の中の）会話 ②対談，対話,～をからかう，冷やかす,衝動,わずかな,①粒子 ②（not a － of A）（A の）かけら（もない）,腫瘍〈可算〉,1,craft は「①工芸（品） ②（職人の）技術 ③船，乗り物」という意味で使われます。,環境,4,true
leap_ja_1333,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: journal,①雑誌，専門誌 ②（公的な）日誌，日記,神の,語法,①（to do）思い切って～する ②（do）思い切って～する,①災いの元 ②呪い ③～を呪う，ののしる,（数量が）おおよそ，約,①重力 ②重大さ,苦痛,1,journal は「①雑誌，専門誌 ②（公的な）日誌，日記」という意味で使われます。 語源メモ: jour「日」。,IT,4,true
leap_ja_1334,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: heaven,①天国 ②（the －s）空,①文脈 ②状況,①訛 ②アクセント,（be － to do）嫌がらずに～する,要因,頻繁に,摩擦,（心身の）不調,1,heaven は「①天国 ②（the －s）空」という意味で使われます。,IT,4,true
leap_ja_1335,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: funeral,葬式,①単数の ②（褒めて）比類なき ③奇妙な,①気性 ②平静（な気分）,①悲鳴を上げる ②悲鳴,①（from ～）（～が）原因である ②茎，幹，ワイングラスの脚,①どうやら～らしい ②見たところでは,突然変異,①（大規模な）疫病，伝染病，災害 ②～を苦しめる,1,funeral は「葬式」という意味で使われます。 語源メモ: おそらくdheu(死ぬ）。,経済,4,true
leap_ja_1336,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: soul,①魂 ②（慣用句あるいは否定文で）人,①言語を操る力 ②命令 ③～を集める ④～を見渡せる,愛情,①（人）をなだめる ②（痛みなど）をやわらげる,①～のきっかけになる，～を誘発する ②（銃の）引き金,①（主に名詞の前で）～にすぎない ②（動詞などの前で）単に,遺伝,（大）流行,1,soul は「①魂 ②（慣用句あるいは否定文で）人」という意味で使われます。 語源メモ: ?古英語 sawol。,IT,4,true
leap_ja_1337,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: priest,神父，僧侶，牧師，聖職者,例,情熱，熱意,～を誘惑する,①結果 ②（of －） 重要性,それにもかかわらず,仮説,診断,1,priest は「神父，僧侶，牧師，聖職者」という意味で使われます。 語源メモ: presbys（年長者（牛を率いるもの））pres（前）+bous（牛）。,環境,4,true
leap_ja_1338,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: faith,①（主に宗教上の）信仰 ②信頼,語り，物語,情熱,～を叱る,①過程 ②～を加工する，処理する,①何らかの方法で ②何らかの理由で，どういうわけか,①標本 ②サンプル,①（－ rate）死亡率 ②死すべき運命,1,faith は「①（主に宗教上の）信仰 ②信頼」という意味で使われます。 語源メモ: fido（信頼する）。,経済,4,true
leap_ja_1339,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: sacred,神聖な,①（本，劇，映画の中の）会話 ②対談，対話,①激怒 ②（戦争，病気が）激しく続く，猛威をふるう,～を圧迫する，虐げる,①（to ～）（～に）訴える ②行楽地 ③手段,①それゆえ（に） ②このように,顕微鏡,慢性の,1,sacred は「神聖な」という意味で使われます。 語源メモ: sacren（聖別する）＋-ed（過去分詞語尾）→sehk-（神聖な）。,経済,4,true
leap_ja_1340,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: divine,神の,語法,悲しみ,①（to do）～すると脅す ②～を脅かす ③～のおそれがある,①方法 ②秘けつ ③（数学，化学などの）式，公式,①まあまあ ②かわいい,領域，領土,免疫の（ある）,1,divine は「神の」という意味で使われます。 語源メモ: dei- : L.deus = (神)。,環境,4,true
leap_ja_1341,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: context,①文脈 ②状況,①訛 ②アクセント,信じられない,①～を喜ばせる ②（大）喜び,手続き，手順,～にもかかわらず,①酸性の ②辛辣な,①（on ～）（～で）息が詰まる，窒息する ②～を窒息させる,1,context は「①文脈 ②状況」という意味で使われます。 語源メモ: con-（一緒に）＋texo（編む）。,経済,4,true
leap_ja_1342,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: singular,①単数の ②（褒めて）比類なき ③奇妙な,①気性 ②平静（な気分）,①くすくす笑う ②くすくす笑うこと,～を（とても）驚かせる,①並外れた ②臨時の（会議など） ③特命の（大使など）,～と断定する，～を主張する,有害な，有毒な,～を麻痺させる,1,singular は「①単数の ②（褒めて）比類なき ③奇妙な」という意味で使われます。 語源メモ: sin-「1 つ」。,経済,4,true
leap_ja_1343,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: command,①言語を操る力 ②命令 ③～を集める ④～を見渡せる,愛情,～をからかう，冷やかす,～を嘆く，悼む,絶対的な,①～に逆らう ②～を拒む,毒,（人，動物，地域）に感染させる，伝染する,1,command は「①言語を操る力 ②命令 ③～を集める ④～を見渡せる」という意味で使われます。 語源メモ: com(強調)+mandare(命令)。,環境,4,true
leap_ja_1344,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: instance,例,情熱，熱意,①（to do）思い切って～する ②（do）思い切って～する,（人，物が）～を怒らせる，～の気分を害する,圧倒的な,①～を非難する ②～に（刑の）宣告をする ③ ～を強いる,努力する,①（薬など）を処方する ②（行為など）を指示する,1,instance は「例」という意味で使われます。 語源メモ: in「その方向へ」st「立つ」ance「もの、こと」。,IT,4,true
leap_ja_1345,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: narrative,語り，物語,情熱,（be － to do）嫌がらずに～する,～を憂うつにさせる，落ち込ませる,①完全に ②全部で,①～と矛盾する ②～に反論する,①努力，試み ②～を（懸命に）努力する，試みる,①～を消化する ②～を理解する ③要約,1,narrative は「語り，物語」という意味で使われます。 語源メモ: narro（語る）。,環境,4,true
leap_ja_1346,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: dialogue,①（本，劇，映画の中の）会話 ②対談，対話,①激怒 ②（戦争，病気が）激しく続く，猛威をふるう,①悲鳴を上げる ②悲鳴,①～を犠牲にする ②犠牲,すべての,～を引き合いに出す，引用する,①～を製造する ②製造，製品,①（極度に）疲れている ②うんざり［飽き飽き］している,1,dialogue は「①（本，劇，映画の中の）会話 ②対談，対話」という意味で使われます。 語源メモ: dia「横切って」logue「談話」。,経済,4,true
leap_ja_1347,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: usage,語法,悲しみ,①（人）をなだめる ②（痛みなど）をやわらげる,衝動,すさまじい,①（例で）～を説明する，例証する ②～に挿絵を入れる，～を図解する,①～を産出する ②（to ～）（～に）屈する ③産出量,①～に栄養を与える ②（考えなど）を抱く,1,usage は「語法」という意味で使われます。 語源メモ: usus（使用）。,経済,4,true
leap_ja_1348,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: accent,①訛 ②アクセント,信じられない,～を誘惑する,①災いの元 ②呪い ③～を呪う，ののしる,①（数量やサイズを強調して）とてつもない～の ②まったくの,①（考えなど）をはっきり述べる ②考えを明確に表現できる,①～を複製する ②複製品 ③複製の,（人，動物の皮，骨に対する）肉,1,accent は「①訛 ②アクセント」という意味で使われます。 語源メモ: cent「100、100 分の 1」。,IT,4,true
leap_ja_1349,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: temper,①気性 ②平静（な気分）,①くすくす笑う ②くすくす笑うこと,～を叱る,要因,①部分的な ②不公平な ③（to ～）（～が）大好きで,①提唱者，支持者 ②～を主張する，支持する,①～を組み立てる ②集まる,腎臓,1,temper は「①気性 ②平静（な気分）」という意味で使われます。 語源メモ: tempero（正確に分ける；混ぜる；穏やかにする）。,経済,4,true
leap_ja_1350,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: affection,愛情,～をからかう，冷やかす,～を圧迫する，虐げる,①（from ～）（～が）原因である ②茎，幹，ワイングラスの脚,①かろうじて ②ほとんど～ない,飛躍的進歩，大発見,①～を（型に入れて）作る ②（人格，意見など）を形成する,姿勢,1,affection は「愛情」という意味で使われます。 語源メモ: -tion「こと、もの」。,IT,4,true
leap_ja_1351,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: enthusiasm,情熱，熱意,①（to do）思い切って～する ②（do）思い切って～する,①（to do）～すると脅す ②～を脅かす ③～のおそれがある,①～のきっかけになる，～を誘発する ②（銃の）引き金,わずかな,進化,①～を作り出す ②硬貨,手足（の1 本）,1,enthusiasm は「情熱，熱意」という意味で使われます。 語源メモ: entheos（en『内にある』+theos『神様』）。,環境,4,true
leap_ja_1352,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: passion,情熱,（be － to do）嫌がらずに～する,①～を喜ばせる ②（大）喜び,①結果 ②（of －） 重要性,（数量が）おおよそ，約,革新,①〈米〉医師 ②〈英〉内科医,①直立した ②～を建てる,1,passion は「情熱」という意味で使われます。 語源メモ: pati（苦しむ）。,環境,4,true
leap_ja_1353,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: rage,①激怒 ②（戦争，病気が）激しく続く，猛威をふるう,①悲鳴を上げる ②悲鳴,～を（とても）驚かせる,①過程 ②～を加工する，処理する,頻繁に,①探査機 ②～を調査する,獣医,（A for B） （A）に（B を）補償する,1,rage は「①激怒 ②（戦争，病気が）激しく続く，猛威をふるう」という意味で使われます。 語源メモ: rabio（発狂する）。,IT,4,true
leap_ja_1354,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: sorrow,悲しみ,①（人）をなだめる ②（痛みなど）をやわらげる,～を嘆く，悼む,①（to ～）（～に）訴える ②行楽地 ③手段,①どうやら～らしい ②見たところでは,①流体 ②流動的な，なめらかな,治療（法）,栄える,1,sorrow は「悲しみ」という意味で使われます。 語源メモ: sorwe（悲しみ）。,環境,4,true
leap_ja_1355,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: incredible,信じられない,～を誘惑する,（人，物が）～を怒らせる，～の気分を害する,①方法 ②秘けつ ③（数学，化学などの）式，公式,①（主に名詞の前で）～にすぎない ②（動詞などの前で）単に,①粒子 ②（not a － of A）（A の）かけら（もない）,注射,①虐待 ②乱用 ③～を悪用する,1,incredible は「信じられない」という意味で使われます。 語源メモ: in「否定」cred「信じる」ible「できる、しうる」。,環境,4,true
leap_ja_1356,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: chuckle,①くすくす笑う ②くすくす笑うこと,～を叱る,～を憂うつにさせる，落ち込ませる,手続き，手順,それにもかかわらず,①重力 ②重大さ,（1回分の）服用量,偏見,1,chuckle は「①くすくす笑う ②くすくす笑うこと」という意味で使われます。,環境,4,true
leap_ja_1357,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: tease,～をからかう，冷やかす,～を圧迫する，虐げる,①～を犠牲にする ②犠牲,①並外れた ②臨時の（会議など） ③特命の（大使など）,①何らかの方法で ②何らかの理由で，どういうわけか,摩擦,衛生,名声，威信,1,tease は「～をからかう，冷やかす」という意味で使われます。 語源メモ: taisijan（強く引っ張る）。,経済,4,true
leap_ja_1358,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: dare,①（to do）思い切って～する ②（do）思い切って～する,①（to do）～すると脅す ②～を脅かす ③～のおそれがある,衝動,絶対的な,①それゆえ（に） ②このように,突然変異,細菌，ばい菌〈可算〉,特権,1,dare は「①（to do）思い切って～する ②（do）思い切って～する」という意味で使われます。 語源メモ: durran（あえて～する）。,IT,4,true
leap_ja_1359,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: willing,（be － to do）嫌がらずに～する,①～を喜ばせる ②（大）喜び,①災いの元 ②呪い ③～を呪う，ののしる,圧倒的な,①まあまあ ②かわいい,遺伝,腫瘍〈可算〉,偉業,1,willing は「（be － to do）嫌がらずに～する」という意味で使われます。 語源メモ: will（意図する）＋-ing（現在分詞語尾）。,経済,4,true
leap_ja_1360,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: scream,①悲鳴を上げる ②悲鳴,～を（とても）驚かせる,要因,①完全に ②全部で,～にもかかわらず,仮説,苦痛,威厳,1,scream は「①悲鳴を上げる ②悲鳴」という意味で使われます。,経済,4,true
leap_ja_1361,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: soothe,①（人）をなだめる ②（痛みなど）をやわらげる,～を嘆く，悼む,①（from ～）（～が）原因である ②茎，幹，ワイングラスの脚,すべての,～と断定する，～を主張する,①標本 ②サンプル,（心身の）不調,①美徳 ②（人，物の個々の）長所 ③（by － of ～）～のために,1,soothe は「①（人）をなだめる ②（痛みなど）をやわらげる」という意味で使われます。 語源メモ: sothen（真実であることを立証する） 「真実を示して安心させること」。,IT,4,true
leap_ja_1362,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: tempt,～を誘惑する,（人，物が）～を怒らせる，～の気分を害する,①～のきっかけになる，～を誘発する ②（銃の）引き金,すさまじい,①～に逆らう ②～を拒む,顕微鏡,①（大規模な）疫病，伝染病，災害 ②～を苦しめる,貴族（階級，社会）,1,tempt は「～を誘惑する」という意味で使われます。 語源メモ: tendo（伸ばす）＋-to（反復）。,経済,4,true
leap_ja_1363,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: scold,～を叱る,～を憂うつにさせる，落ち込ませる,①結果 ②（of －） 重要性,①（数量やサイズを強調して）とてつもない～の ②まったくの,①～を非難する ②～に（刑の）宣告をする ③ ～を強いる,領域，領土,（大）流行,①反逆者 ②（against ～）（～に）反逆する，反抗する,1,scold は「～を叱る」という意味で使われます。,経済,4,true
leap_ja_1364,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: oppress,～を圧迫する，虐げる,①～を犠牲にする ②犠牲,①過程 ②～を加工する，処理する,①部分的な ②不公平な ③（to ～）（～が）大好きで,①～と矛盾する ②～に反論する,①酸性の ②辛辣な,診断,①〈英〉計画 ②陰謀,1,oppress は「～を圧迫する，虐げる」という意味で使われます。 語源メモ: ob-（～に対して）＋premo（押し付ける）。,環境,4,true
leap_ja_1365,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: threaten,①（to do）～すると脅す ②～を脅かす ③～のおそれがある,衝動,①（to ～）（～に）訴える ②行楽地 ③手段,①かろうじて ②ほとんど～ない,～を引き合いに出す，引用する,有害な，有毒な,①（－ rate）死亡率 ②死すべき運命,①会議，大会 ②慣習 ③条約,1,threaten は「①（to do）～すると脅す ②～を脅かす ③～のおそれがある」という意味で使われます。,IT,4,true
leap_ja_1366,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: delight,①～を喜ばせる ②（大）喜び,①災いの元 ②呪い ③～を呪う，ののしる,①方法 ②秘けつ ③（数学，化学などの）式，公式,わずかな,①（例で）～を説明する，例証する ②～に挿絵を入れる，～を図解する,毒,慢性の,（on ～）（～に関する）会議,1,delight は「①～を喜ばせる ②（大）喜び」という意味で使われます。 語源メモ: delico（誘惑する）＋-to（反復）→?de-（強調）+lacio（誘惑する）。,経済,4,true
leap_ja_1367,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: astonish,～を（とても）驚かせる,要因,手続き，手順,（数量が）おおよそ，約,①（考えなど）をはっきり述べる ②考えを明確に表現できる,努力する,免疫の（ある）,①合意 ②（to ～）（～に）合意する,1,astonish は「～を（とても）驚かせる」という意味で使われます。 語源メモ: ex(外)とtonare(雷を落とす)。,環境,4,true
leap_ja_1368,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: mourn,～を嘆く，悼む,①（from ～）（～が）原因である ②茎，幹，ワイングラスの脚,①並外れた ②臨時の（会議など） ③特命の（大使など）,頻繁に,①提唱者，支持者 ②～を主張する，支持する,①努力，試み ②～を（懸命に）努力する，試みる,①（on ～）（～で）息が詰まる，窒息する ②～を窒息させる,①新構想，新計画 ②主導権,1,mourn は「～を嘆く，悼む」という意味で使われます。 語源メモ: mer-（思い出す）。,環境,4,true
leap_ja_1369,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: offend,（人，物が）～を怒らせる，～の気分を害する,①～のきっかけになる，～を誘発する ②（銃の）引き金,絶対的な,①どうやら～らしい ②見たところでは,飛躍的進歩，大発見,①～を製造する ②製造，製品,～を麻痺させる,①（カナダなどの）州，（中国の）省 ②（the －s）地方,1,offend は「（人，物が）～を怒らせる，～の気分を害する」という意味で使われます。 語源メモ: ob-（～に対して）＋fendo（打つ）。,経済,4,true
leap_ja_1370,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: depress,～を憂うつにさせる，落ち込ませる,①結果 ②（of －） 重要性,圧倒的な,①（主に名詞の前で）～にすぎない ②（動詞などの前で）単に,進化,①～を産出する ②（to ～）（～に）屈する ③産出量,（人，動物，地域）に感染させる，伝染する,①植民地 ②（アリなどの）群落,1,depress は「～を憂うつにさせる，落ち込ませる」という意味で使われます。 語源メモ: press「押す」、ress「導く、まっすぐな、右」。,経済,4,true
leap_ja_1371,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: sacrifice,①～を犠牲にする ②犠牲,①過程 ②～を加工する，処理する,①完全に ②全部で,それにもかかわらず,革新,①～を複製する ②複製品 ③複製の,①（薬など）を処方する ②（行為など）を指示する,①辺境，（主に〈英〉）国境 ②（the －s）最前線,1,sacrifice は「①～を犠牲にする ②犠牲」という意味で使われます。 語源メモ: sacr「神聖な」fic「する」。,IT,4,true
leap_ja_1372,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: impulse,衝動,①（to ～）（～に）訴える ②行楽地 ③手段,すべての,①何らかの方法で ②何らかの理由で，どういうわけか,①探査機 ②～を調査する,①～を組み立てる ②集まる,①～を消化する ②～を理解する ③要約,部族，種族,1,impulse は「衝動」という意味で使われます。 語源メモ: im-（中に）＋pello（駆り立てる）。,経済,4,true
leap_ja_1373,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: curse,①災いの元 ②呪い ③～を呪う，ののしる,①方法 ②秘けつ ③（数学，化学などの）式，公式,すさまじい,①それゆえ（に） ②このように,①流体 ②流動的な，なめらかな,①～を（型に入れて）作る ②（人格，意見など）を形成する,①（極度に）疲れている ②うんざり［飽き飽き］している,原始的な，未開の,1,curse は「①災いの元 ②呪い ③～を呪う，ののしる」という意味で使われます。 語源メモ: curs（呪い）。,環境,4,true
leap_ja_1374,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: factor,要因,手続き，手順,①（数量やサイズを強調して）とてつもない～の ②まったくの,①まあまあ ②かわいい,①粒子 ②（not a － of A）（A の）かけら（もない）,①～を作り出す ②硬貨,①～に栄養を与える ②（考えなど）を抱く,民族の，民族的な,1,factor は「要因」という意味で使われます。 語源メモ: fact「つくる、する、面」。,環境,4,true
leap_ja_1375,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: stem,①（from ～）（～が）原因である ②茎，幹，ワイングラスの脚,①並外れた ②臨時の（会議など） ③特命の（大使など）,①部分的な ②不公平な ③（to ～）（～が）大好きで,～にもかかわらず,①重力 ②重大さ,①〈米〉医師 ②〈英〉内科医,（人，動物の皮，骨に対する）肉,匿名の,1,stem は「①（from ～）（～が）原因である ②茎，幹，ワイングラスの脚」という意味で使われます。 語源メモ: sta-（立つ）。,環境,4,true
leap_ja_1376,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: trigger,①～のきっかけになる，～を誘発する ②（銃の）引き金,絶対的な,①かろうじて ②ほとんど～ない,～と断定する，～を主張する,摩擦,獣医,腎臓,①報道 ②（保険の）補償（範囲）,1,trigger は「①～のきっかけになる，～を誘発する ②（銃の）引き金」という意味で使われます。 語源メモ: trekker（引き手）。,環境,4,true
