id,subject,unit,term,range,question,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,answer,explanation,tags,difficulty,enabled
leap_en_1491,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: （to ～）（～に）合わせる,conform,regime,senator,revenue,toil,dispute,navigate,refrain,1,conform が正解です。意味は「（to ～）（～に）合わせる」。 語源メモ: con-（一緒に）＋formo（形づくる）。,環境,5,true
leap_en_1492,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: （with ～）（～に）従う， 遵守する,comply,bureaucracy,ambassador,deficit,undertake,riot,roam,curb,1,comply が正解です。意味は「（with ～）（～に）従う， 遵守する」。 語源メモ: com-（強調）＋pleo（満たす）。,環境,5,true
leap_en_1493,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: （集合的に）法律〈不可算〉,legislation,corruption,diplomat,commerce,merge,persecution,flee,restrain,1,legislation が正解です。意味は「（集合的に）法律〈不可算〉」。 語源メモ: legis（法律の）＋latio（運ぶこと）。,環境,5,true
leap_en_1494,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: （法廷などでの）証言,testimony,tyranny,refugee,output,comprise,dominate,retreat,halt,1,testimony が正解です。意味は「（法廷などでの）証言」。 語源メモ: test「つぼ、試す」。,経済,5,true
leap_en_1495,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: 陪審（員団）,jury,sanction,territory,subsidy,component,slaughter,crawl,animate,1,jury が正解です。意味は「陪審（員団）」。 語源メモ: jure「法律」y「こと」＝「法的な判断をする人」。,経済,5,true
leap_en_1496,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: ①正当な ②合法の,legitimate,census,ally,monopoly,framework,suppress,drift,spur,1,legitimate が正解です。意味は「①正当な ②合法の」。 語源メモ: legis（法律）＋-imus（最も）。,経済,5,true
leap_en_1497,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: ①～を施行する ②～を強制する,enforce,candidate,federal,transaction,prototype,surrender,alter,urge,1,enforce が正解です。意味は「①～を施行する ②～を強制する」。 語源メモ: in-（～の中に）＋fortis（強い）。,環境,5,true
leap_en_1498,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: 政権，政治体制,regime,senator,feudal,corporation,dimension,contend,convert,lure,1,"regime が正解です。意味は「政権，政治体制」。 語源メモ: reg- ""直線運動""""まっすぐに向ける"" →""導く、支配する""。",環境,5,true
leap_en_1499,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: ①官僚制度，官僚主義 ②（集合的に）官僚,bureaucracy,ambassador,communist,enterprise,margin,hostile,shrink,stimulate,1,bureaucracy が正解です。意味は「①官僚制度，官僚主義 ②（集合的に）官僚」。 語源メモ: -cracy「政治」。,IT,5,true
leap_en_1500,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: 腐敗，汚職,corruption,diplomat,estate,venture,relevant,wreck,wither,compel,1,corruption が正解です。意味は「腐敗，汚職」。 語源メモ: -tion「こと、もの」。,経済,5,true
leap_en_1501,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: ①圧政，専制政治 ②暴虐（な行為）,tyranny,refugee,asset,headquarters,compatible,toll,transition,dictate,1,tyranny が正解です。意味は「①圧政，専制政治 ②暴虐（な行為）」。,環境,5,true
leap_en_1502,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: ①（複数形）制裁 ②（公的な）認可,sanction,territory,revenue,personnel,correspond,disrupt,distortion,blur,1,sanction が正解です。意味は「①（複数形）制裁 ②（公的な）認可」。 語源メモ: -tion「こと、もの」。,経済,5,true
leap_en_1503,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: 国勢調査,census,ally,deficit,expertise,identical,interfere,enhance,divert,1,census が正解です。意味は「国勢調査」。 語源メモ: censeo（数える）。,環境,5,true
leap_en_1504,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: （for ～）（～の）候補（者），（～に）なりそうな人［物］,candidate,federal,commerce,quota,equivalent,confront,reinforce,reverse,1,candidate が正解です。意味は「（for ～）（～の）候補（者），（～に）なりそうな人［物］」。 語源メモ: candidus（白い）＋-atus（人）→candeo（光る）「純白のトーガを身に着けた古代ローマの議員候補」。,IT,5,true
leap_en_1505,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: 〈米〉（しばしばS－）上院議員,senator,feudal,output,warehouse,random,hinder,foster,supplement,1,senator が正解です。意味は「〈米〉（しばしばS－）上院議員」。,経済,5,true
leap_en_1506,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: 大使,ambassador,communist,subsidy,toil,warrior,explode,breakdown,pose,1,ambassador が正解です。意味は「大使」。,環境,5,true
leap_en_1507,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: 外交官,diplomat,estate,monopoly,undertake,assault,collide,collapse,stroll,1,diplomat が正解です。意味は「外交官」。,環境,5,true
leap_en_1508,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: 難民,refugee,asset,transaction,merge,troop,nephew,render,shrug,1,refugee が正解です。意味は「難民」。,IT,5,true
leap_en_1509,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: ①領土 ②（動物などの）縄張り，（学問などの）領域,territory,revenue,corporation,comprise,torture,spouse,impair,sniff,1,territory が正解です。意味は「①領土 ②（動物などの）縄張り，（学問などの）領域」。 語源メモ: terra(土地)とorium(場所)。,IT,5,true
leap_en_1510,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: ①同盟国，協力者 ②（with ～）（～と）提携する,ally,deficit,enterprise,component,dispute,heir,deteriorate,embrace,1,ally が正解です。意味は「①同盟国，協力者 ②（with ～）（～と）提携する」。 語源メモ: al（～と）+ligare（結びつける）。,経済,5,true
leap_en_1511,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: 連邦の,federal,commerce,venture,framework,riot,folk,undermine,betray,1,federal が正解です。意味は「連邦の」。 語源メモ: foedus（協定）。,環境,5,true
leap_en_1512,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: （主に欧州の）封建制の,feudal,output,headquarters,prototype,persecution,peer,tackle,deceive,1,feudal が正解です。意味は「（主に欧州の）封建制の」。,IT,5,true
leap_en_1513,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: ①共産主義（者）の ②共産主義者,communist,subsidy,personnel,dimension,dominate,proceed,disposal,bully,1,communist が正解です。意味は「①共産主義（者）の ②共産主義者」。 語源メモ: com-「ともに、強意」。,IT,5,true
leap_en_1514,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: ①（全）財産 ②地所,estate,monopoly,expertise,margin,slaughter,navigate,confine,squeeze,1,estate が正解です。意味は「①（全）財産 ②地所」。 語源メモ: sto（立つ）。,IT,5,true
leap_en_1515,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: 財産，資産,asset,transaction,quota,relevant,suppress,roam,designate,insert,1,asset が正解です。意味は「財産，資産」。 語源メモ: ad（～に）＋satis（十分な）「十分な資産」。,IT,5,true
leap_en_1516,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: （国などの）歳入，（事業などの）収益,revenue,corporation,warehouse,compatible,surrender,flee,regulate,detach,1,revenue が正解です。意味は「（国などの）歳入，（事業などの）収益」。 語源メモ: re-（戻って）＋venio（来る）。,環境,5,true
leap_en_1517,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: （会社，国の）赤字,deficit,enterprise,toil,correspond,contend,retreat,prohibit,withdraw,1,deficit が正解です。意味は「（会社，国の）赤字」。 語源メモ: de-（～から下に）＋facio（作る）。,経済,5,true
leap_en_1518,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: 商業,commerce,venture,undertake,identical,hostile,crawl,refrain,withstand,1,commerce が正解です。意味は「商業」。 語源メモ: com-（一緒に）＋merx（商品）。,環境,5,true
leap_en_1519,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: ①生産高 ②（エンジン，発電機などの）出力,output,headquarters,merge,equivalent,wreck,drift,curb,exert,1,output が正解です。意味は「①生産高 ②（エンジン，発電機などの）出力」。 語源メモ: out（外へ）＋put（置く）。,経済,5,true
leap_en_1520,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: 補助金,subsidy,personnel,comprise,random,toll,alter,restrain,compile,1,subsidy が正解です。意味は「補助金」。 語源メモ: subside(座る）sub(下）+side(落ち着く）。,環境,5,true
leap_en_1521,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: 独占（権，品），独占企業,monopoly,expertise,component,warrior,disrupt,convert,halt,browse,1,monopoly が正解です。意味は「独占（権，品），独占企業」。 語源メモ: monos（単一の）＋poleo（売る）。,経済,5,true
leap_en_1522,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: 取り引き,transaction,quota,framework,assault,interfere,shrink,animate,manipulate,1,transaction が正解です。意味は「取り引き」。 語源メモ: trans-（～の向こう側に）＋ago（する）。,経済,5,true
leap_en_1523,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: 企業，法人,corporation,warehouse,prototype,troop,confront,wither,spur,implement,1,corporation が正解です。意味は「企業，法人」。 語源メモ: corpus（団体；肉体）＋-o（する）。,環境,5,true
leap_en_1524,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: ①企業 ②（冒険的な）事業,enterprise,toil,dimension,torture,hinder,transition,urge,execute,1,enterprise が正解です。意味は「①企業 ②（冒険的な）事業」。 語源メモ: enter(間)+prehendere＝「引き受ける」。,環境,5,true
leap_en_1525,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: ①（ベンチャー）事業 ②危険を冒して行く,venture,undertake,margin,dispute,explode,distortion,lure,host,1,venture が正解です。意味は「①（ベンチャー）事業 ②危険を冒して行く」。 語源メモ: vent 「来る」。,環境,5,true
leap_en_1526,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: 本社，本部,headquarters,merge,relevant,riot,collide,enhance,stimulate,mount,1,headquarters が正解です。意味は「本社，本部」。 語源メモ: head「頭」。,経済,5,true
leap_en_1527,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: ①（官庁，会社などの）全職員〈複数扱い〉 ②人事,personnel,comprise,compatible,persecution,nephew,reinforce,compel,discharge,1,personnel が正解です。意味は「①（官庁，会社などの）全職員〈複数扱い〉 ②人事」。 語源メモ: persona（人物）＋-alis（～の）。,IT,5,true
leap_en_1528,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: 専門的知識，専門的技術〈不可算〉,expertise,component,correspond,dominate,spouse,foster,dictate,drain,1,expertise が正解です。意味は「専門的知識，専門的技術〈不可算〉」。,IT,5,true
leap_en_1529,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: ノルマ，割り当て,quota,framework,identical,slaughter,heir,breakdown,blur,soak,1,quota が正解です。意味は「ノルマ，割り当て」。,経済,5,true
leap_en_1530,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: 倉庫，〈英〉問屋,warehouse,prototype,equivalent,suppress,folk,collapse,divert,suspend,1,warehouse が正解です。意味は「倉庫，〈英〉問屋」。 語源メモ: ware「知覚する、気を配る、物品」。,IT,5,true
leap_en_1531,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: ①（長時間）骨折って働く ②骨の折れる仕事,toil,dimension,random,surrender,peer,render,reverse,extract,1,toil が正解です。意味は「①（長時間）骨折って働く ②骨の折れる仕事」。,経済,5,true
leap_en_1532,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: （仕事など）を引き受ける，始める,undertake,margin,warrior,contend,proceed,impair,supplement,summon,1,undertake が正解です。意味は「（仕事など）を引き受ける，始める」。 語源メモ: under-（下に）＋take（取る）「下に手を掛ける；根っこを掴むこと」。,環境,5,true
leap_en_1533,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: ①合併する ②～を合併させる,merge,relevant,assault,hostile,navigate,deteriorate,pose,embark,1,merge が正解です。意味は「①合併する ②～を合併させる」。 語源メモ: mergo（水に浸す）。,環境,5,true
leap_en_1534,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: ①～から成る ②（割合）を占める,comprise,compatible,troop,wreck,roam,undermine,stroll,thrust,1,comprise が正解です。意味は「①～から成る ②（割合）を占める」。 語源メモ: com（共に）+prise（つかむ）「いっしょにまとめてつかむ」。,経済,5,true
leap_en_1535,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: 構成要素，（車などの）部品,component,correspond,torture,toll,flee,tackle,shrug,penetrate,1,component が正解です。意味は「構成要素，（車などの）部品」。 語源メモ: com「共に」pone「置く」ent「人、もの」。,IT,5,true
leap_en_1536,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: ①枠組 ②骨組み,framework,identical,dispute,disrupt,retreat,disposal,sniff,intrude,1,framework が正解です。意味は「①枠組 ②骨組み」。 語源メモ: work「働く」。,経済,5,true
leap_en_1537,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: ①（of［for］～）（～の）原型 ②試作品 ③典型,prototype,equivalent,riot,interfere,crawl,confine,embrace,evade,1,prototype が正解です。意味は「①（of［for］～）（～の）原型 ②試作品 ③典型」。 語源メモ: pro-「前に、前もって、代わりの」。,環境,5,true
leap_en_1538,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: ①（問題などの）側面，要因，次元 ②（複数形）寸法，大きさ,dimension,random,persecution,confront,drift,designate,betray,utilize,1,dimension が正解です。意味は「①（問題などの）側面，要因，次元 ②（複数形）寸法，大きさ」。 語源メモ: dimensio（寸法）→dis-（別々に）＋metior（測る）。,環境,5,true
leap_en_1539,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: ①余白，欄外 ②（票などの）差 ③端,margin,warrior,dominate,hinder,alter,regulate,deceive,spin,1,margin が正解です。意味は「①余白，欄外 ②（票などの）差 ③端」。 語源メモ: marg-（境界）。,経済,5,true
leap_en_1540,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: 関連のある,relevant,assault,slaughter,explode,convert,prohibit,bully,plunge,1,relevant が正解です。意味は「関連のある」。 語源メモ: re-（再び）＋levo（持ち上げる）。,IT,5,true
leap_en_1541,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: （with ～）（～と）適合する，互換性がある,compatible,troop,suppress,collide,shrink,refrain,squeeze,rattle,1,compatible が正解です。意味は「（with ～）（～と）適合する，互換性がある」。 語源メモ: com-（一緒に）＋patior（苦しむ）＋-ibilis（～できる）。,環境,5,true
leap_en_1542,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: ①（to［with］～）（～と）一致する ②（with ～）（～と）（メールや手紙で）やりとりをする,correspond,torture,surrender,nephew,wither,curb,insert,vanish,1,"correspond が正解です。意味は「①（to［with］～）（～と）一致する ②（with ～）（～と）（メールや手紙で）やりとりをする」。 語源メモ: com ""一緒に・互いに"" + respondere ""応える""。",IT,5,true
leap_en_1543,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: 同一の，うり二つの,identical,dispute,contend,spouse,transition,restrain,detach,cease,1,identical が正解です。意味は「同一の，うり二つの」。,経済,5,true
leap_en_1544,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: ①等しい ②同等のもの,equivalent,riot,hostile,heir,distortion,halt,withdraw,haste,1,equivalent が正解です。意味は「①等しい ②同等のもの」。 語源メモ: 等しい（aequi-）価値をもっ（valeo）ている（-ens）こと。,環境,5,true
leap_en_1545,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: 無作為の，でたらめの,random,persecution,wreck,folk,enhance,animate,withstand,conceal,1,random が正解です。意味は「無作為の，でたらめの」。 語源メモ: randon（速さ）。,経済,5,true
leap_en_1546,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: 戦士,warrior,dominate,toll,peer,reinforce,spur,exert,disguise,1,warrior が正解です。意味は「戦士」。 語源メモ: werro（争い）→wers-（混乱させる）。,環境,5,true
leap_en_1547,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: 襲撃，暴行,assault,slaughter,disrupt,proceed,foster,urge,compile,coincide,1,assault が正解です。意味は「襲撃，暴行」。 語源メモ: ad(方向)とsaltus(跳ねる)。,環境,5,true
leap_en_1548,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: （複数形）軍隊,troop,suppress,interfere,navigate,breakdown,lure,browse,prevail,1,troop が正解です。意味は「（複数形）軍隊」。 語源メモ: thurpa（人の集まり；集落）。,環境,5,true
leap_en_1549,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: ①拷問 ②辛いこと ③～を拷問にかける,torture,surrender,confront,roam,collapse,stimulate,manipulate,sustain,1,torture が正解です。意味は「①拷問 ②辛いこと ③～を拷問にかける」。 語源メモ: torqueo（ゆがめる）＋-tura（こと）。,環境,5,true
leap_en_1550,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: ①論争，紛争 ②～に異議を唱える,dispute,contend,hinder,flee,render,compel,implement,linger,1,dispute が正解です。意味は「①論争，紛争 ②～に異議を唱える」。 語源メモ: dis-（ばらばらに）＋puto（考える）。,IT,5,true
leap_en_1551,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: 暴動,riot,hostile,explode,retreat,impair,dictate,execute,revive,1,riot が正解です。意味は「暴動」。,経済,5,true
leap_en_1552,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: 迫害,persecution,wreck,collide,crawl,deteriorate,blur,host,resume,1,persecution が正解です。意味は「迫害」。 語源メモ: -tion「こと、もの」、per-「貫き通す、徹底的に」。,IT,5,true
leap_en_1553,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: ～を支配する,dominate,toll,nephew,drift,undermine,divert,mount,inspect,1,dominate が正解です。意味は「～を支配する」。 語源メモ: dom「領域」ate「する」＝「他者の領域を自分のものにする」/「主としてその場を制すること」。,環境,5,true
leap_en_1554,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: ～を虐殺する，（食肉用に）殺す,slaughter,disrupt,spouse,alter,tackle,reverse,discharge,investigate,1,slaughter が正解です。意味は「～を虐殺する，（食肉用に）殺す」。,環境,5,true
leap_en_1555,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: ①（反乱，暴動）を鎮圧する ②（笑い，怒り）を抑える,suppress,interfere,heir,convert,disposal,supplement,drain,detect,1,suppress が正解です。意味は「①（反乱，暴動）を鎮圧する ②（笑い，怒り）を抑える」。 語源メモ: sub-（～の下に）＋premo（押し付ける）。,IT,5,true
leap_en_1556,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: ①（to ～）（～に）降伏する ②～を引き渡す,surrender,confront,folk,shrink,confine,pose,soak,discern,1,surrender が正解です。意味は「①（to ～）（～に）降伏する ②～を引き渡す」。 語源メモ: sur-（～の向こう側に）＋rendre（引き渡す）→?re-（戻って）＋do（与える）。,経済,5,true
leap_en_1557,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: ①（with ～）（～と）戦う ②（that S V）（～と）（強く）主張する,contend,hinder,peer,wither,designate,stroll,suspend,expedition,1,contend が正解です。意味は「①（with ～）（～と）戦う ②（that S V）（～と）（強く）主張する」。 語源メモ: con-（一緒に）＋tendo（伸ばす）。,環境,5,true
leap_en_1558,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: ①敵意のある ②敵の ③（環境などが）厳しい,hostile,explode,proceed,transition,regulate,shrug,extract,enroll,1,hostile が正解です。意味は「①敵意のある ②敵の ③（環境などが）厳しい」。 語源メモ: hostis（敵）＋-ilis（傾向がある）→ghostis（よそ者）。,IT,5,true
leap_en_1559,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: ①（乗り物，家の）残骸 ②（健康を損ね）ボロボロの人,wreck,collide,navigate,distortion,prohibit,sniff,summon,discipline,1,wreck が正解です。意味は「①（乗り物，家の）残骸 ②（健康を損ね）ボロボロの人」。,環境,5,true
leap_en_1560,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: ①犠牲［死傷］者（数），被害 ②（高速道路などの）通行料 ③通話料,toll,nephew,roam,enhance,refrain,embrace,embark,cram,1,toll が正解です。意味は「①犠牲［死傷］者（数），被害 ②（高速道路などの）通行料 ③通話料」。 語源メモ: tullo（[that is counted] 数えること）。,経済,5,true
leap_en_1561,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: （活動の進行など）をかき乱す,disrupt,spouse,flee,reinforce,curb,betray,thrust,faculty,1,disrupt が正解です。意味は「（活動の進行など）をかき乱す」。 語源メモ: dis（離して）＋rupt（破裂する）。,経済,5,true
leap_en_1562,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: （with ～）（～を）邪魔する，干渉する,interfere,heir,retreat,foster,restrain,deceive,penetrate,tuition,1,interfere が正解です。意味は「（with ～）（～を）邪魔する，干渉する」。 語源メモ: entre-（間に）＋ferir（打つ）。,IT,5,true
leap_en_1563,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: ①（困難などが人）に立ちふさがる ②（人が困難など）に直面する，,confront,folk,crawl,breakdown,halt,bully,intrude,diploma,1,confront が正解です。意味は「①（困難などが人）に立ちふさがる ②（人が困難など）に直面する，」。 語源メモ: con-（一緒に）＋frons（額）=「額を突き合わせること」。,環境,5,true
leap_en_1564,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: ～を妨げる,hinder,peer,drift,collapse,animate,squeeze,evade,mentor,1,hinder が正解です。意味は「～を妨げる」。 語源メモ: hindrona（妨げる）。,IT,5,true
leap_en_1565,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: ①爆発する ②爆発的に増加する,explode,proceed,alter,render,spur,insert,utilize,ethic,1,explode が正解です。意味は「①爆発する ②爆発的に増加する」。 語源メモ: ex-（外へ）＋plaudo（手を叩く）。,環境,5,true
leap_en_1566,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: （with ～）（～と）衝突する,collide,navigate,convert,impair,urge,detach,spin,astronomy,1,collide が正解です。意味は「（with ～）（～と）衝突する」。,環境,5,true
leap_en_1567,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: 甥,nephew,roam,shrink,deteriorate,lure,withdraw,plunge,archaeologist,1,nephew が正解です。意味は「甥」。,経済,5,true
leap_en_1568,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: 配偶者,spouse,flee,wither,undermine,stimulate,withstand,rattle,anthropologist,1,spouse が正解です。意味は「配偶者」。 語源メモ: sponsus（誓った）。,経済,5,true
leap_en_1569,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: 相続人，後継者,heir,retreat,transition,tackle,compel,exert,vanish,perceive,1,heir が正解です。意味は「相続人，後継者」。,IT,5,true
leap_en_1570,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: ①民族 ②人々,folk,crawl,distortion,disposal,dictate,compile,cease,grasp,1,folk が正解です。意味は「①民族 ②人々」。 語源メモ: fulkaz（群衆；集団）。,経済,5,true
leap_en_1571,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: ①（複数形）同等の人，同輩 ②（よく見えなくて）じっと見る,peer,drift,enhance,confine,blur,browse,haste,conceive,1,peer が正解です。意味は「①（複数形）同等の人，同輩 ②（よく見えなくて）じっと見る」。 語源メモ: par(等しい)。,経済,5,true
leap_en_1572,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: ①（順を追って）進む ②（to do）（さらに続けて）～する,proceed,alter,reinforce,designate,divert,manipulate,conceal,anticipate,1,proceed が正解です。意味は「①（順を追って）進む ②（to do）（さらに続けて）～する」。 語源メモ: pro-（～の前へ）＋cedo（行く）。,環境,5,true
leap_en_1573,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: ①（旅などで）進路を決める ②～を航行する，誘導する,navigate,convert,foster,regulate,reverse,implement,disguise,foresee,1,navigate が正解です。意味は「①（旅などで）進路を決める ②～を航行する，誘導する」。 語源メモ: navis（船）＋ago（動かす）。,IT,5,true
leap_en_1574,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: 歩き回る,roam,shrink,breakdown,prohibit,supplement,execute,coincide,speculate,1,roam が正解です。意味は「歩き回る」。 語源メモ: raimona（歩き回る）。,経済,5,true
leap_en_1575,英語,英単語 LEAP 英訳,3学期,範囲E,次の意味に最も近い英単語を選びなさい: 逃亡する,flee,wither,collapse,refrain,pose,host,prevail,infer,1,flee が正解です。意味は「逃亡する」。 語源メモ: plew-（飛ぶ）。,IT,5,true
leap_en_1576,英語,英単語 LEAP 英訳,3学期,範囲A,次の意味に最も近い英単語を選びなさい: ①退く ②撤退，退却,retreat,transition,render,curb,stroll,mount,sustain,deduce,1,retreat が正解です。意味は「①退く ②撤退，退却」。 語源メモ: re-（～の後ろへ）＋traho（引く）。,環境,5,true
leap_en_1577,英語,英単語 LEAP 英訳,3学期,範囲B,次の意味に最も近い英単語を選びなさい: 這って進む，這うように進む,crawl,distortion,impair,restrain,shrug,discharge,linger,ponder,1,crawl が正解です。意味は「這って進む，這うように進む」。 語源メモ: krabbo（カニ）。,環境,5,true
leap_en_1578,英語,英単語 LEAP 英訳,3学期,範囲C,次の意味に最も近い英単語を選びなさい: 漂う,drift,enhance,deteriorate,halt,sniff,drain,revive,contemplate,1,drift が正解です。意味は「漂う」。 語源メモ: dribana（押し出す）。,環境,5,true
leap_en_1579,英語,英単語 LEAP 英訳,3学期,範囲D,次の意味に最も近い英単語を選びなさい: ～を変える,alter,reinforce,undermine,animate,embrace,soak,resume,assure,1,alter が正解です。意味は「～を変える」。 語源メモ: altero（他のものにする）→alter（その他の）。,経済,5,true
