id,subject,unit,term,range,question,choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,answer,explanation,tags,difficulty,enabled
leap_ja_1371,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: sacrifice,①～を犠牲にする ②犠牲,①過程 ②～を加工する，処理する,①完全に ②全部で,それにもかかわらず,革新,①～を複製する ②複製品 ③複製の,①（薬など）を処方する ②（行為など）を指示する,①辺境，（主に〈英〉）国境 ②（the －s）最前線,1,sacrifice は「①～を犠牲にする ②犠牲」という意味で使われます。 語源メモ: sacr「神聖な」fic「する」。,IT,4,true
leap_ja_1372,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: impulse,衝動,①（to ～）（～に）訴える ②行楽地 ③手段,すべての,①何らかの方法で ②何らかの理由で，どういうわけか,①探査機 ②～を調査する,①～を組み立てる ②集まる,①～を消化する ②～を理解する ③要約,部族，種族,1,impulse は「衝動」という意味で使われます。 語源メモ: im-（中に）＋pello（駆り立てる）。,経済,4,true
leap_ja_1373,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: curse,①災いの元 ②呪い ③～を呪う，ののしる,①方法 ②秘けつ ③（数学，化学などの）式，公式,すさまじい,①それゆえ（に） ②このように,①流体 ②流動的な，なめらかな,①～を（型に入れて）作る ②（人格，意見など）を形成する,①（極度に）疲れている ②うんざり［飽き飽き］している,原始的な，未開の,1,curse は「①災いの元 ②呪い ③～を呪う，ののしる」という意味で使われます。 語源メモ: curs（呪い）。,環境,4,true
leap_ja_1374,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: factor,要因,手続き，手順,①（数量やサイズを強調して）とてつもない～の ②まったくの,①まあまあ ②かわいい,①粒子 ②（not a － of A）（A の）かけら（もない）,①～を作り出す ②硬貨,①～に栄養を与える ②（考えなど）を抱く,民族の，民族的な,1,factor は「要因」という意味で使われます。 語源メモ: fact「つくる、する、面」。,環境,4,true
leap_ja_1375,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: stem,①（from ～）（～が）原因である ②茎，幹，ワイングラスの脚,①並外れた ②臨時の（会議など） ③特命の（大使など）,①部分的な ②不公平な ③（to ～）（～が）大好きで,～にもかかわらず,①重力 ②重大さ,①〈米〉医師 ②〈英〉内科医,（人，動物の皮，骨に対する）肉,匿名の,1,stem は「①（from ～）（～が）原因である ②茎，幹，ワイングラスの脚」という意味で使われます。 語源メモ: sta-（立つ）。,環境,4,true
leap_ja_1376,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: trigger,①～のきっかけになる，～を誘発する ②（銃の）引き金,絶対的な,①かろうじて ②ほとんど～ない,～と断定する，～を主張する,摩擦,獣医,腎臓,①報道 ②（保険の）補償（範囲）,1,trigger は「①～のきっかけになる，～を誘発する ②（銃の）引き金」という意味で使われます。 語源メモ: trekker（引き手）。,環境,4,true
leap_ja_1377,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: consequence,①結果 ②（of －） 重要性,圧倒的な,わずかな,①～に逆らう ②～を拒む,突然変異,治療（法）,姿勢,①（社会に対する）責務 ②（個人に対する）恩義,1,consequence は「①結果 ②（of －） 重要性」という意味で使われます。 語源メモ: 一緒に（com-）後から続い（sequor）ている（-ens）こと（-ia）。,IT,4,true
leap_ja_1378,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: process,①過程 ②～を加工する，処理する,①完全に ②全部で,（数量が）おおよそ，約,①～を非難する ②～に（刑の）宣告をする ③ ～を強いる,遺伝,注射,手足（の1 本）,①ふつうのこと ②（複数形）規範,1,process は「①過程 ②～を加工する，処理する」という意味で使われます。 語源メモ: pro-「前に、前もって、代わりの」、cess「進む」。,経済,4,true
leap_ja_1379,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: resort,①（to ～）（～に）訴える ②行楽地 ③手段,すべての,頻繁に,①～と矛盾する ②～に反論する,仮説,（1回分の）服用量,①直立した ②～を建てる,①特許（権） ②～の特許をとる ③明白な，見えすいた,1,resort は「①（to ～）（～に）訴える ②行楽地 ③手段」という意味で使われます。 語源メモ: re（再び） sort（出向く）。,経済,4,true
leap_ja_1380,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: formula,①方法 ②秘けつ ③（数学，化学などの）式，公式,すさまじい,①どうやら～らしい ②見たところでは,～を引き合いに出す，引用する,①標本 ②サンプル,衛生,（A for B） （A）に（B を）補償する,①（to ～）（～の）権利がある ②～と題された,1,formula は「①方法 ②秘けつ ③（数学，化学などの）式，公式」という意味で使われます。 語源メモ: forma（形）＋-ulus（小さい）=「一つの（-ula）型（forma）」。,経済,4,true
leap_ja_1381,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: procedure,手続き，手順,①（数量やサイズを強調して）とてつもない～の ②まったくの,①（主に名詞の前で）～にすぎない ②（動詞などの前で）単に,①（例で）～を説明する，例証する ②～に挿絵を入れる，～を図解する,顕微鏡,細菌，ばい菌〈可算〉,栄える,①～を寄付する ②（臓器など）を提供する,1,procedure は「手続き，手順」という意味で使われます。 語源メモ: pro-「前に、前もって、代わりの」。,環境,4,true
leap_ja_1382,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: extraordinary,①並外れた ②臨時の（会議など） ③特命の（大使など）,①部分的な ②不公平な ③（to ～）（～が）大好きで,それにもかかわらず,①（考えなど）をはっきり述べる ②考えを明確に表現できる,領域，領土,腫瘍〈可算〉,①虐待 ②乱用 ③～を悪用する,（to ～）（～に）合わせる,1,extraordinary は「①並外れた ②臨時の（会議など） ③特命の（大使など）」という意味で使われます。 語源メモ: extra(超える)+ordinary(普通の) ordo（順序だった列）。,IT,4,true
leap_ja_1383,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: absolute,絶対的な,①かろうじて ②ほとんど～ない,①何らかの方法で ②何らかの理由で，どういうわけか,①提唱者，支持者 ②～を主張する，支持する,①酸性の ②辛辣な,苦痛,偏見,（with ～）（～に）従う， 遵守する,1,absolute は「絶対的な」という意味で使われます。 語源メモ: ab-（～から離れて）＋solvo（解く）＝ (解きはなされた→無条件な)。,経済,4,true
leap_ja_1384,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: overwhelming,圧倒的な,わずかな,①それゆえ（に） ②このように,飛躍的進歩，大発見,有害な，有毒な,（心身の）不調,名声，威信,（集合的に）法律〈不可算〉,1,overwhelming は「圧倒的な」という意味で使われます。 語源メモ: over-「上に、過度に、超えて」。,IT,4,true
leap_ja_1385,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: altogether,①完全に ②全部で,（数量が）おおよそ，約,①まあまあ ②かわいい,進化,毒,①（大規模な）疫病，伝染病，災害 ②～を苦しめる,特権,（法廷などでの）証言,1,altogether は「①完全に ②全部で」という意味で使われます。,環境,4,true
leap_ja_1386,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: entire,すべての,頻繁に,～にもかかわらず,革新,努力する,（大）流行,偉業,陪審（員団）,1,entire は「すべての」という意味で使われます。 語源メモ: →integer（完全な）→?in-（否定）＋tango（触れる）。,経済,4,true
leap_ja_1387,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: tremendous,すさまじい,①どうやら～らしい ②見たところでは,～と断定する，～を主張する,①探査機 ②～を調査する,①努力，試み ②～を（懸命に）努力する，試みる,診断,威厳,①正当な ②合法の,1,tremendous は「すさまじい」という意味で使われます。 語源メモ: tremo（震える）。,経済,4,true
leap_ja_1388,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: sheer,①（数量やサイズを強調して）とてつもない～の ②まったくの,①（主に名詞の前で）～にすぎない ②（動詞などの前で）単に,①～に逆らう ②～を拒む,①流体 ②流動的な，なめらかな,①～を製造する ②製造，製品,①（－ rate）死亡率 ②死すべき運命,①美徳 ②（人，物の個々の）長所 ③（by － of ～）～のために,①～を施行する ②～を強制する,1,sheer は「①（数量やサイズを強調して）とてつもない～の ②まったくの」という意味で使われます。 語源メモ: skey-（輝く）。,IT,4,true
leap_ja_1389,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: partial,①部分的な ②不公平な ③（to ～）（～が）大好きで,それにもかかわらず,①～を非難する ②～に（刑の）宣告をする ③ ～を強いる,①粒子 ②（not a － of A）（A の）かけら（もない）,①～を産出する ②（to ～）（～に）屈する ③産出量,慢性の,貴族（階級，社会）,政権，政治体制,1,partial は「①部分的な ②不公平な ③（to ～）（～が）大好きで」という意味で使われます。 語源メモ: pars（一部分）＋-alis（～の）。,経済,4,true
leap_ja_1390,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: barely,①かろうじて ②ほとんど～ない,①何らかの方法で ②何らかの理由で，どういうわけか,①～と矛盾する ②～に反論する,①重力 ②重大さ,①～を複製する ②複製品 ③複製の,免疫の（ある）,①反逆者 ②（against ～）（～に）反逆する，反抗する,①官僚制度，官僚主義 ②（集合的に）官僚,1,barely は「①かろうじて ②ほとんど～ない」という意味で使われます。,環境,4,true
leap_ja_1391,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: slight,わずかな,①それゆえ（に） ②このように,～を引き合いに出す，引用する,摩擦,①～を組み立てる ②集まる,①（on ～）（～で）息が詰まる，窒息する ②～を窒息させる,①〈英〉計画 ②陰謀,腐敗，汚職,1,slight は「わずかな」という意味で使われます。 語源メモ: sliht（滑らかな）。,環境,4,true
leap_ja_1392,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: approximately,（数量が）おおよそ，約,①まあまあ ②かわいい,①（例で）～を説明する，例証する ②～に挿絵を入れる，～を図解する,突然変異,①～を（型に入れて）作る ②（人格，意見など）を形成する,～を麻痺させる,①会議，大会 ②慣習 ③条約,①圧政，専制政治 ②暴虐（な行為）,1,approximately は「（数量が）おおよそ，約」という意味で使われます。,IT,4,true
leap_ja_1393,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: frequently,頻繁に,～にもかかわらず,①（考えなど）をはっきり述べる ②考えを明確に表現できる,遺伝,①～を作り出す ②硬貨,（人，動物，地域）に感染させる，伝染する,（on ～）（～に関する）会議,①（複数形）制裁 ②（公的な）認可,1,frequently は「頻繁に」という意味で使われます。,経済,4,true
leap_ja_1394,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: apparently,①どうやら～らしい ②見たところでは,～と断定する，～を主張する,①提唱者，支持者 ②～を主張する，支持する,仮説,①〈米〉医師 ②〈英〉内科医,①（薬など）を処方する ②（行為など）を指示する,①合意 ②（to ～）（～に）合意する,国勢調査,1,apparently は「①どうやら～らしい ②見たところでは」という意味で使われます。,経済,4,true
leap_ja_1395,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: merely,①（主に名詞の前で）～にすぎない ②（動詞などの前で）単に,①～に逆らう ②～を拒む,飛躍的進歩，大発見,①標本 ②サンプル,獣医,①～を消化する ②～を理解する ③要約,①新構想，新計画 ②主導権,（for ～）（～の）候補（者），（～に）なりそうな人［物］,1,merely は「①（主に名詞の前で）～にすぎない ②（動詞などの前で）単に」という意味で使われます。,環境,4,true
leap_ja_1396,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: nevertheless,それにもかかわらず,①～を非難する ②～に（刑の）宣告をする ③ ～を強いる,進化,顕微鏡,治療（法）,①（極度に）疲れている ②うんざり［飽き飽き］している,①（カナダなどの）州，（中国の）省 ②（the －s）地方,〈米〉（しばしばS－）上院議員,1,nevertheless は「それにもかかわらず」という意味で使われます。 語源メモ: never（決してない）＋the（その）＋less（より小さい）。,経済,4,true
leap_ja_1397,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: somehow,①何らかの方法で ②何らかの理由で，どういうわけか,①～と矛盾する ②～に反論する,革新,領域，領土,注射,①～に栄養を与える ②（考えなど）を抱く,①植民地 ②（アリなどの）群落,大使,1,somehow は「①何らかの方法で ②何らかの理由で，どういうわけか」という意味で使われます。,経済,4,true
leap_ja_1398,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: thus,①それゆえ（に） ②このように,～を引き合いに出す，引用する,①探査機 ②～を調査する,①酸性の ②辛辣な,（1回分の）服用量,（人，動物の皮，骨に対する）肉,①辺境，（主に〈英〉）国境 ②（the －s）最前線,外交官,1,thus は「①それゆえ（に） ②このように」という意味で使われます。,経済,4,true
leap_ja_1399,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: pretty,①まあまあ ②かわいい,①（例で）～を説明する，例証する ②～に挿絵を入れる，～を図解する,①流体 ②流動的な，なめらかな,有害な，有毒な,衛生,腎臓,部族，種族,難民,1,pretty は「①まあまあ ②かわいい」という意味で使われます。 語源メモ: pre-「前に、前もって、代わりの」。,経済,4,true
leap_ja_1400,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: despite,～にもかかわらず,①（考えなど）をはっきり述べる ②考えを明確に表現できる,①粒子 ②（not a － of A）（A の）かけら（もない）,毒,細菌，ばい菌〈可算〉,姿勢,原始的な，未開の,①領土 ②（動物などの）縄張り，（学問などの）領域,1,despite は「～にもかかわらず」という意味で使われます。 語源メモ: de「下へ」spect「見る」。,環境,4,true
leap_ja_1401,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: assert,～と断定する，～を主張する,①提唱者，支持者 ②～を主張する，支持する,①重力 ②重大さ,努力する,腫瘍〈可算〉,手足（の1 本）,民族の，民族的な,①同盟国，協力者 ②（with ～）（～と）提携する,1,assert は「～と断定する，～を主張する」という意味で使われます。 語源メモ: ～へ（ad-）手を置いて（sero）宣言すること。,IT,4,true
leap_ja_1402,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: defy,①～に逆らう ②～を拒む,飛躍的進歩，大発見,摩擦,①努力，試み ②～を（懸命に）努力する，試みる,苦痛,①直立した ②～を建てる,匿名の,連邦の,1,defy は「①～に逆らう ②～を拒む」という意味で使われます。,IT,4,true
leap_ja_1403,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: condemn,①～を非難する ②～に（刑の）宣告をする ③ ～を強いる,進化,突然変異,①～を製造する ②製造，製品,（心身の）不調,（A for B） （A）に（B を）補償する,①報道 ②（保険の）補償（範囲）,（主に欧州の）封建制の,1,condemn は「①～を非難する ②～に（刑の）宣告をする ③ ～を強いる」という意味で使われます。 語源メモ: com-（強調）＋damno（糾弾する；刑を宣告する）→damnum（危害）。,経済,4,true
leap_ja_1404,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: contradict,①～と矛盾する ②～に反論する,革新,遺伝,①～を産出する ②（to ～）（～に）屈する ③産出量,①（大規模な）疫病，伝染病，災害 ②～を苦しめる,栄える,①（社会に対する）責務 ②（個人に対する）恩義,①共産主義（者）の ②共産主義者,1,contradict は「①～と矛盾する ②～に反論する」という意味で使われます。 語源メモ: contra-（～に反対して）＋dico（言う）。,経済,4,true
leap_ja_1405,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: cite,～を引き合いに出す，引用する,①探査機 ②～を調査する,仮説,①～を複製する ②複製品 ③複製の,（大）流行,①虐待 ②乱用 ③～を悪用する,①ふつうのこと ②（複数形）規範,①（全）財産 ②地所,1,cite は「～を引き合いに出す，引用する」という意味で使われます。 語源メモ: cito（呼び出す）。,IT,4,true
leap_ja_1406,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: illustrate,①（例で）～を説明する，例証する ②～に挿絵を入れる，～を図解する,①流体 ②流動的な，なめらかな,①標本 ②サンプル,①～を組み立てる ②集まる,診断,偏見,①特許（権） ②～の特許をとる ③明白な，見えすいた,財産，資産,1,illustrate は「①（例で）～を説明する，例証する ②～に挿絵を入れる，～を図解する」という意味で使われます。 語源メモ: in-（中に）＋lustro（明るくする）lux「光」。,経済,4,true
leap_ja_1407,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: articulate,①（考えなど）をはっきり述べる ②考えを明確に表現できる,①粒子 ②（not a － of A）（A の）かけら（もない）,顕微鏡,①～を（型に入れて）作る ②（人格，意見など）を形成する,①（－ rate）死亡率 ②死すべき運命,名声，威信,①（to ～）（～の）権利がある ②～と題された,（国などの）歳入，（事業などの）収益,1,articulate は「①（考えなど）をはっきり述べる ②考えを明確に表現できる」という意味で使われます。,経済,4,true
leap_ja_1408,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: advocate,①提唱者，支持者 ②～を主張する，支持する,①重力 ②重大さ,領域，領土,①～を作り出す ②硬貨,慢性の,特権,①～を寄付する ②（臓器など）を提供する,（会社，国の）赤字,1,advocate は「①提唱者，支持者 ②～を主張する，支持する」という意味で使われます。 語源メモ: ad- 「～に」+ （＊）voc? 「呼ぶ」。,経済,4,true
leap_ja_1409,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: breakthrough,飛躍的進歩，大発見,摩擦,①酸性の ②辛辣な,①〈米〉医師 ②〈英〉内科医,免疫の（ある）,偉業,（to ～）（～に）合わせる,商業,1,breakthrough は「飛躍的進歩，大発見」という意味で使われます。 語源メモ: break（壊す）＋through（～通り抜けて）。,経済,4,true
leap_ja_1410,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: evolution,進化,突然変異,有害な，有毒な,獣医,①（on ～）（～で）息が詰まる，窒息する ②～を窒息させる,威厳,（with ～）（～に）従う， 遵守する,①生産高 ②（エンジン，発電機などの）出力,1,evolution は「進化」という意味で使われます。 語源メモ: -tion「こと、もの」。,IT,4,true
leap_ja_1411,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: innovation,革新,遺伝,毒,治療（法）,～を麻痺させる,①美徳 ②（人，物の個々の）長所 ③（by － of ～）～のために,（集合的に）法律〈不可算〉,補助金,1,innovation は「革新」という意味で使われます。 語源メモ: in-（～の中に）＋novo（新しくする）。,IT,4,true
leap_ja_1412,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: probe,①探査機 ②～を調査する,仮説,努力する,注射,（人，動物，地域）に感染させる，伝染する,貴族（階級，社会）,（法廷などでの）証言,独占（権，品），独占企業,1,probe は「①探査機 ②～を調査する」という意味で使われます。 語源メモ: probus（良い）「良いかどうか調べること」。,経済,4,true
leap_ja_1413,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: fluid,①流体 ②流動的な，なめらかな,①標本 ②サンプル,①努力，試み ②～を（懸命に）努力する，試みる,（1回分の）服用量,①（薬など）を処方する ②（行為など）を指示する,①反逆者 ②（against ～）（～に）反逆する，反抗する,陪審（員団）,取り引き,1,fluid は「①流体 ②流動的な，なめらかな」という意味で使われます。 語源メモ: fluo（流れる）＋-idus（性質のある）。,IT,4,true
leap_ja_1414,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: particle,①粒子 ②（not a － of A）（A の）かけら（もない）,顕微鏡,①～を製造する ②製造，製品,衛生,①～を消化する ②～を理解する ③要約,①〈英〉計画 ②陰謀,①正当な ②合法の,企業，法人,1,particle は「①粒子 ②（not a － of A）（A の）かけら（もない）」という意味で使われます。 語源メモ: pars（部分）＋-cula（小さい）。,環境,4,true
leap_ja_1415,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: gravity,①重力 ②重大さ,領域，領土,①～を産出する ②（to ～）（～に）屈する ③産出量,細菌，ばい菌〈可算〉,①（極度に）疲れている ②うんざり［飽き飽き］している,①会議，大会 ②慣習 ③条約,①～を施行する ②～を強制する,①企業 ②（冒険的な）事業,1,gravity は「①重力 ②重大さ」という意味で使われます。 語源メモ: grav「重い」ity「こと」。,環境,4,true
leap_ja_1416,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: friction,摩擦,①酸性の ②辛辣な,①～を複製する ②複製品 ③複製の,腫瘍〈可算〉,①～に栄養を与える ②（考えなど）を抱く,（on ～）（～に関する）会議,政権，政治体制,①（ベンチャー）事業 ②危険を冒して行く,1,friction は「摩擦」という意味で使われます。 語源メモ: frico（摩擦する）＋-tio（こと）。,IT,4,true
leap_ja_1417,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: mutation,突然変異,有害な，有毒な,①～を組み立てる ②集まる,苦痛,（人，動物の皮，骨に対する）肉,①合意 ②（to ～）（～に）合意する,①官僚制度，官僚主義 ②（集合的に）官僚,本社，本部,1,mutation は「突然変異」という意味で使われます。 語源メモ: muto（かえる）。,経済,4,true
leap_ja_1418,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: heredity,遺伝,毒,①～を（型に入れて）作る ②（人格，意見など）を形成する,（心身の）不調,腎臓,①新構想，新計画 ②主導権,腐敗，汚職,①（官庁，会社などの）全職員〈複数扱い〉 ②人事,1,heredity は「遺伝」という意味で使われます。,IT,4,true
leap_ja_1419,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: hypothesis,仮説,努力する,①～を作り出す ②硬貨,①（大規模な）疫病，伝染病，災害 ②～を苦しめる,姿勢,①（カナダなどの）州，（中国の）省 ②（the －s）地方,①圧政，専制政治 ②暴虐（な行為）,専門的知識，専門的技術〈不可算〉,1,hypothesis は「仮説」という意味で使われます。 語源メモ: hypo(下)とthesis(置く)。,環境,4,true
leap_ja_1420,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: specimen,①標本 ②サンプル,①努力，試み ②～を（懸命に）努力する，試みる,①〈米〉医師 ②〈英〉内科医,（大）流行,手足（の1 本）,①植民地 ②（アリなどの）群落,①（複数形）制裁 ②（公的な）認可,ノルマ，割り当て,1,specimen は「①標本 ②サンプル」という意味で使われます。 語源メモ: spek-（見る）。,環境,4,true
leap_ja_1421,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: microscope,顕微鏡,①～を製造する ②製造，製品,獣医,診断,①直立した ②～を建てる,①辺境，（主に〈英〉）国境 ②（the －s）最前線,国勢調査,倉庫，〈英〉問屋,1,microscope は「顕微鏡」という意味で使われます。 語源メモ: micro-「小さな」、-scope「見るもの」。,経済,4,true
leap_ja_1422,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: realm,領域，領土,①～を産出する ②（to ～）（～に）屈する ③産出量,治療（法）,①（－ rate）死亡率 ②死すべき運命,（A for B） （A）に（B を）補償する,部族，種族,（for ～）（～の）候補（者），（～に）なりそうな人［物］,①（長時間）骨折って働く ②骨の折れる仕事,1,realm は「領域，領土」という意味で使われます。 語源メモ: regalimen（王国）→?regalis（王の）。,IT,4,true
leap_ja_1423,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: acid,①酸性の ②辛辣な,①～を複製する ②複製品 ③複製の,注射,慢性の,栄える,原始的な，未開の,〈米〉（しばしばS－）上院議員,（仕事など）を引き受ける，始める,1,acid は「①酸性の ②辛辣な」という意味で使われます。 語源メモ: aceo（酸っぱい）＋-idus（状態）。,経済,4,true
leap_ja_1424,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: toxic,有害な，有毒な,①～を組み立てる ②集まる,（1回分の）服用量,免疫の（ある）,①虐待 ②乱用 ③～を悪用する,民族の，民族的な,大使,①合併する ②～を合併させる,1,toxic は「有害な，有毒な」という意味で使われます。 語源メモ: toxikos（毒矢に使う毒物）→toxon（弓）。,経済,4,true
leap_ja_1425,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: poison,毒,①～を（型に入れて）作る ②（人格，意見など）を形成する,衛生,①（on ～）（～で）息が詰まる，窒息する ②～を窒息させる,偏見,匿名の,外交官,①～から成る ②（割合）を占める,1,poison は「毒」という意味で使われます。,IT,4,true
leap_ja_1426,英語,英単語 LEAP 和訳,3学期,範囲A,次の英単語の意味として最も適切なものを選びなさい: strive,努力する,①～を作り出す ②硬貨,細菌，ばい菌〈可算〉,～を麻痺させる,名声，威信,①報道 ②（保険の）補償（範囲）,難民,構成要素，（車などの）部品,1,strive は「努力する」という意味で使われます。 語源メモ: ster-（硬い）。,環境,4,true
leap_ja_1427,英語,英単語 LEAP 和訳,3学期,範囲B,次の英単語の意味として最も適切なものを選びなさい: endeavor,①努力，試み ②～を（懸命に）努力する，試みる,①〈米〉医師 ②〈英〉内科医,腫瘍〈可算〉,（人，動物，地域）に感染させる，伝染する,特権,①（社会に対する）責務 ②（個人に対する）恩義,①領土 ②（動物などの）縄張り，（学問などの）領域,①枠組 ②骨組み,1,endeavor は「①努力，試み ②～を（懸命に）努力する，試みる」という意味で使われます。,環境,4,true
leap_ja_1428,英語,英単語 LEAP 和訳,3学期,範囲C,次の英単語の意味として最も適切なものを選びなさい: manufacture,①～を製造する ②製造，製品,獣医,苦痛,①（薬など）を処方する ②（行為など）を指示する,偉業,①ふつうのこと ②（複数形）規範,①同盟国，協力者 ②（with ～）（～と）提携する,①（of［for］～）（～の）原型 ②試作品 ③典型,1,manufacture は「①～を製造する ②製造，製品」という意味で使われます。 語源メモ: manu（手）＋facio（作った）。,環境,4,true
leap_ja_1429,英語,英単語 LEAP 和訳,3学期,範囲D,次の英単語の意味として最も適切なものを選びなさい: yield,①～を産出する ②（to ～）（～に）屈する ③産出量,治療（法）,（心身の）不調,①～を消化する ②～を理解する ③要約,威厳,①特許（権） ②～の特許をとる ③明白な，見えすいた,連邦の,①（問題などの）側面，要因，次元 ②（複数形）寸法，大きさ,1,yield は「①～を産出する ②（to ～）（～に）屈する ③産出量」という意味で使われます。 語源メモ: geldan「支払う」。,IT,4,true
leap_ja_1430,英語,英単語 LEAP 和訳,3学期,範囲E,次の英単語の意味として最も適切なものを選びなさい: duplicate,①～を複製する ②複製品 ③複製の,注射,①（大規模な）疫病，伝染病，災害 ②～を苦しめる,①（極度に）疲れている ②うんざり［飽き飽き］している,①美徳 ②（人，物の個々の）長所 ③（by － of ～）～のために,①（to ～）（～の）権利がある ②～と題された,（主に欧州の）封建制の,①余白，欄外 ②（票などの）差 ③端,1,duplicate は「①～を複製する ②複製品 ③複製の」という意味で使われます。,IT,4,true
